order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2014/05/18,13,HTS-0002,841532,Black T-Shirt M,19.0,3
2014/10/23,15,HTS-0001,087780,Black T-Shirt F,17.5,4
2015/12/16,10,HTS-0002,638837,Hoodie,23.0,2
2016/11/21,16,HTS-0005,095323,Tennis Shirt,24.0,1
2013/07/26,14,HTS-0001,831499,Wh Tshirt M,20.0,4
2014/01/01,12,HTS-0001,074787,Black T-Shirt F,17.5,1
2014/10/12,13,HTS-0001,865393,Black T-Shirt F,17.5,1
2013/09/01,12,HTS-0001,840066,Bl Tshirt F,17.5,1
2017/03/08,8,HTS-0006,644397,Black T-Shirt M,19.0,2
2016/01/25,8,HTS-0002,wzhqsn,White T-Shirt F,18.0,2
2015/06/06,17,HTS-0002,514576,White T-Shirt M,20.0,1
2016/05/11,4,HTS-0004,731326,White T-Shirt F,18.0,1
2015/08/17,18,HTS-0001,821449,White T-Shirt M,20.0,1
2014/09/08,9,HTS-0003,378193,White T-Shirt M,20.0,4
2015/11/08,9,HTS-0002,165631,Hoodie,23.0,2
2017/03/11,20,HTS-0001,beajn0,Black T-Shirt M,19.0,1
2016/10/05,10,HTS-0002,802215,Black T-Shirt M,19.0,1
2014/11/17,15,HTS-0001,619931,White T-Shirt F,18.0,1
2016/10/11,9,HTS-0003,qs0v7i,White T-Shirt F,18.0,3
2016/09/18,8,HTS-0003,405669,Black T-Shirt M,19.0,1
2016/01/22,4,HTS-0006,370953,Hoodie,23.0,2
2014/12/10,16,HTS-0002,138812,White T-Shirt M,20.0,15
2015/03/09,9,HTS-0005,463648,White T-Shirt M,20.0,3
2014/11/27,7,HTS-0001,827980,Black T-Shirt F,17.5,1
2016/09/18,16,HTS-0001,713925,White T-Shirt F,18.0,1
2017/03/22,9,HTS-0006,247912,Hoodie,23.0,1
2016/09/05,11,HTS-0003,339783,Black T-Shirt F,17.5,1
2014/05/01,7,HTS-0002,209257,White T-Shirt M,20.0,1
2017/02/25,10,HTS-0003,420760,Hoodie,23.0,1
2014/08/31,14,HTS-0001,018177,Hoodie,23.0,1
2014/10/08,12,HTS-0001,012634,Black T-Shirt M,19.0,1
2015/07/05,14,HTS-0002,943539,Tennis Shirt,24.0,2
2016/02/22,10,HTS-0001,423381,Black T-Shirt M,19.0,1
2014/11/05,10,HTS-0001,610390,Hoodie,23.0,1
2015/01/03,8,HTS-0002,406756,Hoodie,23.0,3
2016/07/01,9,HTS-0002,923955,White T-Shirt M,20.0,1
2015/07/20,9,HTS-0001,484091,Black T-Shirt M,19.0,1
2016/12/30,4,HTS-0005,s69qrl,White T-Shirt F,18.0,2
2016/04/29,12,HTS-0002,l3fulg,Black T-Shirt F,17.5,1
2014/09/24,9,HTS-0001,144849,Black T-Shirt M,19.0,1
2016/04/12,10,HTS-0002,y23i7t,White T-Shirt M,20.0,1
2016/11/10,5,HTS-0002,464953,Hoodie,23.0,1
2014/06/24,21,HTS-0001,000440,Hoodie,23.0,3
2016/12/04,14,HTS-0004,5gr0i8,White T-Shirt M,20.0,3
2017/02/15,14,HTS-0004,143792,Black T-Shirt F,17.5,1
2015/11/26,11,HTS-0001,1yi44w,Black T-Shirt F,17.5,2
2017/02/26,9,HTS-0001,365444,Hoodie,23.0,1
2016/04/28,13,HTS-0002,419183,White T-Shirt M,20.0,1
2015/11/02,11,HTS-0001,iy80zl,Black T-Shirt F,17.5,2
2015/11/18,11,HTS-0001,f7oaam,Hoodie,23.0,1
2014/08/10,7,HTS-0001,291714,Black T-Shirt F,17.5,2
2016/06/10,18,HTS-0001,724587,White T-Shirt M,20.0,1
2016/06/18,15,HTS-0002,zs0rkt,Hoodie,23.0,2
2017/02/10,7,HTS-0003,867545,Tennis Shirt,24.0,1
2014/09/09,12,HTS-0003,658581,Black T-Shirt F,17.5,3
2015/07/15,19,HTS-0001,461905,Black T-Shirt F,17.5,1
2013/10/26,12,HTS-0001,244839,Bl Tshirt M,19.0,1
2016/02/25,6,HTS-0003,698802,Tennis Shirt,24.0,1
2013/09/18,9,HTS-0001,147399,Wh Tshirt M,20.0,3
2016/01/14,15,HTS-0003,311958,Black T-Shirt M,19.0,2
2015/12/28,10,HTS-0003,436683,White T-Shirt F,18.0,2
2013/11/22,10,HTS-0001,856060,Wh Tshirt M,20.0,1
2014/10/24,14,HTS-0003,741181,Black T-Shirt M,19.0,3
2017/03/26,4,HTS-0004,wid59b,Tennis Shirt,24.0,3
2014/01/20,14,HTS-0001,242593,Black T-Shirt M,19.0,1
2014/02/17,13,HTS-0001,574399,Hoodie,23.0,4
2015/08/20,15,HTS-0001,179244,Black T-Shirt M,19.0,1
2017/01/18,6,HTS-0003,606598,White T-Shirt F,18.0,3
2014/07/23,15,HTS-0003,639398,Hoodie,23.0,3
2016/05/14,3,HTS-0004,486828,Hoodie,23.0,3
2014/09/06,14,HTS-0001,108090,Hoodie,23.0,1
2017/03/07,6,HTS-0004,212393,Black T-Shirt F,17.5,1
2015/02/12,11,HTS-0001,354801,Black T-Shirt F,17.5,3
2013/10/01,16,HTS-0001,712989,Wh Tshirt M,20.0,1
2014/08/27,12,HTS-0001,424923,Hoodie,23.0,3
2015/07/03,3,HTS-0003,967773,Black T-Shirt F,17.5,2
2014/04/29,15,HTS-0001,028066,White T-Shirt F,18.0,1
2014/11/03,13,HTS-0001,433026,Black T-Shirt F,17.5,1
2014/09/10,6,HTS-0001,593171,Black T-Shirt M,19.0,4
2014/05/29,11,HTS-0002,766528,Black T-Shirt M,19.0,1
2016/01/29,13,HTS-0001,191789,Hoodie,23.0,1
2014/10/29,10,HTS-0003,850329,Black T-Shirt M,19.0,1
2016/06/02,14,HTS-0001,sq656r,Tennis Shirt,24.0,1
2017/03/21,6,HTS-0005,251739,Black T-Shirt M,19.0,1
2016/02/27,12,HTS-0003,016219,White T-Shirt M,20.0,2
2016/06/07,12,HTS-0004,436750,White T-Shirt F,18.0,1
2016/06/05,12,HTS-0004,939396,Black T-Shirt F,17.5,1
2016/02/29,19,HTS-0001,428094,Tennis Shirt,24.0,3
2015/06/12,9,HTS-0001,587645,White T-Shirt M,20.0,1
2016/08/14,5,HTS-0003,942626,Black T-Shirt F,17.5,12
2015/11/17,12,HTS-0001,074065,Black T-Shirt M,19.0,1
2015/08/22,7,HTS-0001,060168,Tennis Shirt,24.0,1
2016/10/25,12,HTS-0001,674381,White T-Shirt M,20.0,1
2017/04/09,17,HTS-0003,920217,White T-Shirt M,20.0,3
2014/09/22,12,HTS-0002,316794,White T-Shirt M,20.0,3
2016/08/29,11,HTS-0003,43zp31,Black T-Shirt M,19.0,2
2015/03/01,11,HTS-0002,045681,Hoodie,23.0,1
2016/01/24,12,HTS-0002,040203,Black T-Shirt M,19.0,1
2016/06/20,10,HTS-0001,184989,White T-Shirt M,20.0,1
2017/04/13,4,HTS-0002,t9v08m,Black T-Shirt M,19.0,2
2015/09/08,12,HTS-0002,366686,Black T-Shirt F,17.5,15
2015/11/05,6,HTS-0004,321624,White T-Shirt M,20.0,5
2013/09/11,7,HTS-0001,804221,Wh Tshirt M,20.0,1
2015/12/10,9,HTS-0004,496397,Black T-Shirt F,17.5,3
2016/07/31,9,HTS-0001,101675,Black T-Shirt F,17.5,1
2015/02/09,14,HTS-0001,130506,Hoodie,23.0,2
2013/11/27,11,HTS-0001,175155,Wh Tshirt M,20.0,1
2015/09/24,7,HTS-0001,1fwqoi,Black T-Shirt M,19.0,1
2015/12/22,13,HTS-0001,q0rzmg,Hoodie,23.0,2
2016/06/15,10,HTS-0004,658048,Hoodie,23.0,3
2017/02/24,11,HTS-0004,365129,White T-Shirt M,20.0,1
2016/03/20,17,HTS-0004,848070,White T-Shirt M,20.0,2
2016/01/28,2,HTS-0006,181498,Black T-Shirt F,17.5,1
2016/08/16,10,HTS-0002,hdihmz,Black T-Shirt M,19.0,2
2016/08/13,11,HTS-0002,175504,White T-Shirt M,20.0,1
2013/09/05,12,HTS-0001,690235,Bl Tshirt M,19.0,1
2016/02/04,13,HTS-0002,oce5a4,White T-Shirt F,18.0,2
2016/07/25,10,HTS-0004,832857,Black T-Shirt F,17.5,21
2014/04/28,11,HTS-0002,518260,Black T-Shirt M,19.0,2
2017/02/18,14,HTS-0003,36wuud,Black T-Shirt F,17.5,2
2015/04/27,8,HTS-0004,661757,Hoodie,23.0,1
2017/03/03,9,HTS-0005,625460,White T-Shirt M,20.0,2
2016/03/11,4,HTS-0002,r1dizp,Black T-Shirt F,17.5,2
2014/12/13,10,HTS-0001,902547,Black T-Shirt M,19.0,2
2017/01/19,14,HTS-0003,717663,White T-Shirt M,20.0,1
2017/03/30,10,HTS-0003,qhp841,Black T-Shirt M,19.0,2
2016/05/02,9,HTS-0003,552425,Tennis Shirt,24.0,2
2015/12/13,14,HTS-0002,902701,White T-Shirt M,20.0,2
2015/11/13,7,HTS-0001,u9ihqb,White T-Shirt M,20.0,1
2016/07/20,10,HTS-0002,8057iy,Hoodie,23.0,3
2016/11/05,7,HTS-0007,512327,White T-Shirt M,20.0,1
2015/11/05,8,HTS-0001,jbjjke,Hoodie,23.0,10
2013/07/10,14,HTS-0001,286745,Wh Tshirt M,20.0,3
2016/11/28,8,HTS-0003,167454,Black T-Shirt M,19.0,1
2014/06/14,7,HTS-0002,704302,White T-Shirt F,18.0,4
2016/07/31,12,HTS-0003,117388,Hoodie,23.0,11
2015/05/27,13,HTS-0004,864034,Tennis Shirt,24.0,4
2015/12/21,8,HTS-0003,583624,Hoodie,23.0,8
2014/01/02,10,HTS-0001,559375,Hoodie,23.0,2
2015/10/16,9,HTS-0003,560971,White T-Shirt F,18.0,1
2014/11/05,11,HTS-0003,466126,Tennis Shirt,24.0,3
2015/07/05,18,HTS-0001,cwj5e9,White T-Shirt F,18.0,3
2015/12/01,10,HTS-0001,e4vjx1,Hoodie,23.0,2
2016/10/06,9,HTS-0002,y8fcm9,White T-Shirt M,20.0,1
2016/10/31,5,HTS-0003,541043,Black T-Shirt F,17.5,2
2015/07/30,14,HTS-0001,qzts42,White T-Shirt M,20.0,1
2014/08/14,8,HTS-0001,792810,White T-Shirt M,20.0,1
2015/11/09,14,HTS-0001,573617,White T-Shirt F,18.0,2
2016/11/07,7,HTS-0003,ee8fw8,Hoodie,23.0,3
2016/08/26,5,HTS-0002,fdh024,White T-Shirt M,20.0,3
2017/02/24,11,HTS-0001,633441,Black T-Shirt M,19.0,1
2014/10/17,10,HTS-0001,747032,Black T-Shirt M,19.0,3
2014/08/18,13,HTS-0001,158068,Black T-Shirt M,19.0,1
2013/12/26,15,HTS-0001,444716,Bl Tshirt F,17.5,2
2014/11/10,9,HTS-0001,356198,Hoodie,23.0,1
2015/07/26,12,HTS-0003,913542,Hoodie,23.0,1
2016/09/24,9,HTS-0003,562243,White T-Shirt M,20.0,1
2015/07/14,7,HTS-0003,060560,Hoodie,23.0,3
2016/10/19,4,HTS-0006,280933,Hoodie,23.0,4
2016/09/02,21,HTS-0001,042967,White T-Shirt F,18.0,1
2016/04/19,13,HTS-0003,385984,Hoodie,23.0,2
2016/06/22,12,HTS-0004,855129,White T-Shirt M,20.0,1
2016/01/23,6,HTS-0002,pdylkg,Black T-Shirt M,19.0,1
2013/10/27,9,HTS-0001,998938,Tennis Shirt,24.0,18
2015/06/02,12,HTS-0002,013331,White T-Shirt F,18.0,5
2015/11/21,7,HTS-0001,v7x531,Hoodie,23.0,1
2014/11/25,9,HTS-0002,995177,White T-Shirt M,20.0,1
2015/02/09,15,HTS-0002,659540,Black T-Shirt F,17.5,3
2016/12/27,9,HTS-0005,119096,Black T-Shirt F,17.5,2
2016/03/19,5,HTS-0006,209512,Black T-Shirt F,17.5,5
2016/03/18,10,HTS-0006,464468,Black T-Shirt M,19.0,1
2015/09/23,10,HTS-0001,7zw4mv,Tennis Shirt,24.0,3
2015/12/28,19,HTS-0001,7swnm8,Black T-Shirt M,19.0,1
2017/03/12,11,HTS-0001,ylg9oc,Tennis Shirt,24.0,1
2016/11/30,9,HTS-0002,512016,Tennis Shirt,24.0,1
2014/04/14,12,HTS-0002,507991,Black T-Shirt M,19.0,3
2015/07/26,12,HTS-0004,653221,Tennis Shirt,24.0,1
2016/12/17,6,HTS-0005,143565,White T-Shirt M,20.0,1
2014/11/29,12,HTS-0001,858457,Hoodie,23.0,1
2016/11/25,6,HTS-0005,909623,White T-Shirt F,18.0,1
2017/02/01,18,HTS-0002,275285,White T-Shirt M,20.0,1
2015/06/09,10,HTS-0001,675023,Hoodie,23.0,1
2016/12/15,9,HTS-0004,084978,Tennis Shirt,24.0,1
2015/09/07,11,HTS-0004,888685,White T-Shirt M,20.0,1
2014/06/23,13,HTS-0002,843170,White T-Shirt M,20.0,3
2014/09/11,8,HTS-0001,316785,Hoodie,23.0,1
2016/12/07,12,HTS-0001,415762,Tennis Shirt,24.0,1
2016/10/20,7,HTS-0003,621834,Black T-Shirt M,19.0,1
2014/04/09,13,HTS-0003,368695,Hoodie,23.0,5
2017/01/23,2,HTS-0011,368695,Hoodie,23.0,5
2015/08/28,4,HTS-0004,832837,Hoodie,23.0,3
2017/03/11,6,HTS-0004,299957,Black T-Shirt F,17.5,1
2015/06/19,7,HTS-0002,571540,Hoodie,23.0,1
2016/07/08,10,HTS-0001,ta02gr,Black T-Shirt F,17.5,1
2016/06/14,7,HTS-0005,385698,Hoodie,23.0,1
2014/03/17,6,HTS-0002,874427,Black T-Shirt M,19.0,3
2017/02/02,9,HTS-0003,jqaneq,Hoodie,23.0,1
2015/05/21,12,HTS-0003,453051,Hoodie,23.0,3
2017/02/08,7,HTS-0002,xjollk,Black T-Shirt M,19.0,2
2013/12/05,13,HTS-0001,250967,Bl Tshirt M,19.0,1
2016/03/22,9,HTS-0004,108369,Hoodie,23.0,2
2017/02/02,6,HTS-0002,ep912k,Black T-Shirt F,17.5,1
2015/10/30,12,HTS-0003,615210,White T-Shirt M,20.0,3
2016/03/09,12,HTS-0003,275371,White T-Shirt M,20.0,1
2013/12/23,13,HTS-0001,979738,Bl Tshirt M,19.0,27
2017/03/26,11,HTS-0005,014190,White T-Shirt M,20.0,1
2015/10/06,12,HTS-0001,ulgnk5,Black T-Shirt M,19.0,1
2015/12/27,10,HTS-0001,e95c1b,Hoodie,23.0,1
2014/09/07,9,HTS-0001,991243,White T-Shirt F,18.0,1
2016/04/02,12,HTS-0001,137790,Tennis Shirt,24.0,2
2015/06/05,11,HTS-0002,508008,Black T-Shirt F,17.5,2
2016/08/04,9,HTS-0003,567892,White T-Shirt F,18.0,4
2016/06/13,16,HTS-0002,772zgp,Black T-Shirt F,17.5,3
2015/03/21,14,HTS-0001,686442,Black T-Shirt F,17.5,1
2013/09/02,14,HTS-0001,280740,Bl Tshirt M,19.0,3
2013/10/05,11,HTS-0001,715742,Wh Tshirt F,18.0,3
2014/11/07,20,HTS-0002,971837,White T-Shirt F,18.0,1
2015/01/29,14,HTS-0002,817840,White T-Shirt F,18.0,3
2016/07/19,15,HTS-0002,kkj98c,Black T-Shirt F,17.5,3
2016/08/04,13,HTS-0002,uhwqie,Hoodie,23.0,1
2017/02/19,6,HTS-0003,27jxpi,Black T-Shirt M,19.0,3
2015/09/24,11,HTS-0001,825608,White T-Shirt M,20.0,1
2016/07/30,11,HTS-0002,789616,White T-Shirt M,20.0,1
2015/06/30,9,HTS-0001,356778,White T-Shirt M,20.0,1
2016/09/13,13,HTS-0004,332602,White T-Shirt M,20.0,1
2017/01/21,19,HTS-0002,839277,White T-Shirt M,20.0,1
2014/10/14,9,HTS-0002,534987,Hoodie,23.0,2
2015/08/08,6,HTS-0003,749298,Black T-Shirt F,17.5,4
2014/09/04,11,HTS-0002,257212,Hoodie,23.0,1
2016/10/13,11,HTS-0003,437019,Black T-Shirt F,17.5,4
2017/01/14,15,HTS-0002,huysug,Black T-Shirt F,17.5,2
2014/11/19,6,HTS-0003,240612,Black T-Shirt M,19.0,1
2015/07/23,7,HTS-0003,783774,Hoodie,23.0,20
2014/12/03,9,HTS-0001,128243,Hoodie,23.0,1
2016/12/17,8,HTS-0005,331918,White T-Shirt M,20.0,4
2017/01/25,9,HTS-0004,102270,White T-Shirt M,20.0,2
2016/08/30,10,HTS-0004,315068,White T-Shirt M,20.0,10
2014/11/11,8,HTS-0001,078948,Black T-Shirt M,19.0,1
2016/08/09,9,HTS-0001,1lyrw9,Tennis Shirt,24.0,1
2016/05/18,9,HTS-0003,387987,White T-Shirt F,18.0,4
2013/11/07,11,HTS-0001,352236,Tennis Shirt,24.0,2
2016/11/26,8,HTS-0005,261629,Hoodie,23.0,4
2014/10/31,8,HTS-0001,688092,Black T-Shirt M,19.0,1
2016/10/19,10,HTS-0002,510812,White T-Shirt F,18.0,2
2014/10/16,13,HTS-0001,447089,White T-Shirt M,20.0,1
2016/06/01,7,HTS-0002,611659,White T-Shirt F,18.0,1
2016/08/13,8,HTS-0002,432140,Hoodie,23.0,1
2014/11/30,7,HTS-0001,952811,Tennis Shirt,24.0,3
2015/03/31,8,HTS-0001,243228,White T-Shirt M,20.0,1
2015/03/30,13,HTS-0003,070345,White T-Shirt M,20.0,1
2014/09/29,19,HTS-0001,440546,Tennis Shirt,24.0,2
2014/01/02,14,HTS-0001,978309,Black T-Shirt M,19.0,1
2015/04/18,10,HTS-0001,772417,Black T-Shirt M,19.0,1
2016/09/25,3,HTS-0006,903871,Hoodie,23.0,2
2016/12/05,8,HTS-0002,410737,Tennis Shirt,24.0,1
2017/03/16,11,HTS-0001,ubarhw,Hoodie,23.0,1
2015/09/23,12,HTS-0001,u4bmfo,Black T-Shirt F,17.5,2
2013/10/09,9,HTS-0001,022146,Bl Tshirt F,17.5,4
2015/10/11,15,HTS-0002,165780,White T-Shirt M,20.0,1
2014/12/03,19,HTS-0001,310883,Black T-Shirt F,17.5,18
2017/03/18,7,HTS-0005,btmm0a,Hoodie,23.0,1
2015/09/10,9,HTS-0002,649187,Hoodie,23.0,2
2015/09/17,9,HTS-0003,032787,Hoodie,23.0,2
2016/07/29,12,HTS-0004,218355,Hoodie,23.0,12
2016/04/16,18,HTS-0002,sqy0tl,White T-Shirt M,20.0,2
2017/04/06,16,HTS-0003,miurre,Black T-Shirt F,17.5,2
2014/07/30,16,HTS-0004,514746,White T-Shirt F,18.0,2
2014/04/21,5,HTS-0002,925845,Black T-Shirt F,17.5,2
2017/01/25,20,HTS-0002,075406,Black T-Shirt F,17.5,1
2016/08/15,13,HTS-0002,6y503i,Black T-Shirt M,19.0,2
2014/10/25,14,HTS-0001,455465,White T-Shirt M,20.0,10
2015/11/21,16,HTS-0001,517228,Black T-Shirt M,19.0,1
2015/09/19,8,HTS-0002,903499,White T-Shirt M,20.0,3
2015/04/14,9,HTS-0002,914357,Hoodie,23.0,2
2016/12/12,15,HTS-0004,qzgtrm,Tennis Shirt,24.0,2
2016/05/24,13,HTS-0001,x6imhy,Hoodie,23.0,3
2016/11/15,12,HTS-0002,8j4w9z,White T-Shirt F,18.0,1
2016/06/21,11,HTS-0001,081958,Tennis Shirt,24.0,1
2015/06/16,10,HTS-0001,916934,Black T-Shirt M,19.0,1
2015/05/27,11,HTS-0003,512197,Tennis Shirt,24.0,20
2014/05/16,9,HTS-0002,180997,White T-Shirt M,20.0,2
2015/02/15,7,HTS-0003,196411,White T-Shirt F,18.0,3
2013/08/28,13,HTS-0001,001275,Bl Tshirt F,17.5,7
2013/07/17,11,HTS-0001,940275,Hoodie,23.0,1
2016/01/04,17,HTS-0002,916200,Black T-Shirt F,17.5,20
2014/08/31,14,HTS-0001,888541,White T-Shirt M,20.0,2
2014/07/27,6,HTS-0001,647965,Black T-Shirt M,19.0,2
2017/01/15,10,HTS-0003,704939,White T-Shirt F,18.0,7
2014/03/28,10,HTS-0002,159188,White T-Shirt F,18.0,2
2015/11/11,19,HTS-0002,483489,Hoodie,23.0,5
2016/09/20,9,HTS-0003,262344,Hoodie,23.0,20
2014/07/15,20,HTS-0001,431210,Hoodie,23.0,2
2017/02/04,13,HTS-0005,111061,White T-Shirt M,20.0,5
2015/08/03,15,HTS-0003,351609,Black T-Shirt M,19.0,4
2017/04/04,6,HTS-0006,340182,White T-Shirt M,20.0,1
2015/10/23,11,HTS-0001,ccevlw,Hoodie,23.0,1
2016/11/26,8,HTS-0002,0fewie,Black T-Shirt M,19.0,24
2014/12/04,6,HTS-0002,315827,White T-Shirt M,20.0,2
2016/12/21,10,HTS-0003,000071,Black T-Shirt F,17.5,2
2016/12/31,11,HTS-0004,060431,Hoodie,23.0,2
2014/04/05,11,HTS-0003,377766,Black T-Shirt F,17.5,3
2014/11/04,6,HTS-0002,913605,Black T-Shirt M,19.0,1
2013/09/24,13,HTS-0001,307310,Wh Tshirt M,20.0,1
2016/06/24,8,HTS-0001,zd9kai,White T-Shirt F,18.0,1
2014/05/25,13,HTS-0002,297562,Black T-Shirt M,19.0,2
2013/11/21,9,HTS-0001,595614,Wh Tshirt F,18.0,1
2015/11/24,12,HTS-0001,j21bb3,Hoodie,23.0,1
2015/09/22,7,HTS-0003,061310,Black T-Shirt M,19.0,2
2014/05/28,13,HTS-0001,269655,Hoodie,23.0,1
2015/09/28,9,HTS-0002,974864,Hoodie,23.0,1
2017/03/31,6,HTS-0003,8d23lm,Black T-Shirt F,17.5,2
2014/08/14,10,HTS-0002,924955,Hoodie,23.0,1
2014/12/20,11,HTS-0001,499833,Black T-Shirt F,17.5,1
2014/12/04,5,HTS-0003,767376,Black T-Shirt F,17.5,2
2014/03/02,6,HTS-0002,274215,White T-Shirt M,20.0,3
2015/02/07,8,HTS-0001,821302,Tennis Shirt,24.0,1
2015/01/28,6,HTS-0001,963541,Black T-Shirt F,17.5,1
2014/05/08,12,HTS-0002,663857,Tennis Shirt,24.0,1
2014/01/30,14,HTS-0002,075520,Hoodie,23.0,1
2014/08/29,12,HTS-0001,365735,White T-Shirt M,20.0,5
2013/11/01,19,HTS-0001,983200,Bl Tshirt M,19.0,11
2016/11/14,14,HTS-0004,902300,Hoodie,23.0,2
2015/09/30,9,HTS-0001,476903,Black T-Shirt M,19.0,2
2016/05/22,5,HTS-0004,134469,Hoodie,23.0,3
2015/08/22,9,HTS-0001,018044,Black T-Shirt M,19.0,3
2014/07/31,10,HTS-0001,554918,Hoodie,23.0,1
2015/05/05,7,HTS-0003,546218,White T-Shirt F,18.0,3
2014/05/15,10,HTS-0001,518818,Hoodie,23.0,1
2016/05/24,13,HTS-0002,ivowad,White T-Shirt M,20.0,2
2014/12/05,16,HTS-0001,907168,Black T-Shirt F,17.5,2
2013/09/03,17,HTS-0001,196943,Wh Tshirt M,20.0,1
2015/06/07,12,HTS-0002,305849,Tennis Shirt,24.0,2
2016/09/28,8,HTS-0004,194116,Black T-Shirt M,19.0,2
2016/07/04,7,HTS-0002,ljt3pm,Hoodie,23.0,4
2015/12/10,10,HTS-0002,725565,Black T-Shirt F,17.5,2
2014/05/09,11,HTS-0001,067203,White T-Shirt F,18.0,1
2015/10/20,11,HTS-0001,8owgfl,Black T-Shirt M,19.0,3
2016/01/27,3,HTS-0007,025478,Hoodie,23.0,4
2016/12/07,18,HTS-0002,ulntvu,Hoodie,23.0,2
2017/02/26,13,HTS-0001,xtwl6g,Black T-Shirt F,17.5,1
2015/10/30,16,HTS-0001,693055,Black T-Shirt F,17.5,1
2015/08/02,10,HTS-0001,q2uwm9,White T-Shirt F,18.0,1
2015/07/01,12,HTS-0002,477143,Hoodie,23.0,2
2016/05/06,5,HTS-0006,631838,Hoodie,23.0,2
2013/10/17,11,HTS-0001,618727,Hoodie,23.0,2
2017/02/22,15,HTS-0003,663928,White T-Shirt F,18.0,1
2015/04/16,10,HTS-0003,266088,White T-Shirt M,20.0,1
2017/03/02,12,HTS-0001,9bgr38,Hoodie,23.0,1
2015/11/23,9,HTS-0002,vxntwj,Black T-Shirt F,17.5,3
2017/01/13,8,HTS-0001,hk9i1m,Hoodie,23.0,1
2015/12/21,14,HTS-0002,578139,Black T-Shirt F,17.5,2
2015/01/02,16,HTS-0002,517065,Black T-Shirt M,19.0,15
2014/08/14,8,HTS-0002,605085,Black T-Shirt M,19.0,1
2017/01/24,6,HTS-0005,865578,White T-Shirt F,18.0,1
2017/01/03,7,HTS-0002,7vo66g,Black T-Shirt M,19.0,4
2015/09/13,8,HTS-0001,726895,White T-Shirt M,20.0,1
2016/01/12,10,HTS-0001,510108,Hoodie,23.0,1
2016/08/30,19,HTS-0003,688196,Black T-Shirt M,19.0,1
2015/11/25,9,HTS-0002,f7stqh,White T-Shirt F,18.0,5
2016/12/31,4,HTS-0004,790385,Black T-Shirt M,19.0,1
2015/07/16,14,HTS-0002,174167,Hoodie,23.0,3
2016/06/21,9,HTS-0001,eouif0,Black T-Shirt F,17.5,1
2015/03/22,12,HTS-0003,970874,White T-Shirt M,20.0,1
2014/08/21,13,HTS-0001,914885,Black T-Shirt M,19.0,3
2013/12/13,14,HTS-0001,058944,Wh Tshirt M,20.0,2
2014/12/25,13,HTS-0001,836079,White T-Shirt F,18.0,1
2016/12/17,14,HTS-0002,702319,Black T-Shirt F,17.5,1
2017/01/06,14,HTS-0001,100467,Black T-Shirt M,19.0,1
2015/02/07,6,HTS-0003,823165,White T-Shirt M,20.0,2
2016/03/19,5,HTS-0005,305952,Hoodie,23.0,2
2016/10/03,10,HTS-0003,416283,White T-Shirt M,20.0,11
2014/05/31,10,HTS-0002,910353,White T-Shirt M,20.0,3
2016/12/09,9,HTS-0003,ism1ik,Black T-Shirt M,19.0,2
2014/08/30,11,HTS-0001,968430,White T-Shirt F,18.0,2
2017/01/17,11,HTS-0001,356067,Hoodie,23.0,1
2016/07/19,11,HTS-0002,274921,White T-Shirt M,20.0,1
2017/04/02,11,HTS-0002,crhv9h,Hoodie,23.0,1
2016/11/10,16,HTS-0001,363897,White T-Shirt M,20.0,2
2016/02/27,11,HTS-0001,7sk1fh,Black T-Shirt M,19.0,1
2015/10/23,15,HTS-0002,867363,White T-Shirt M,20.0,3
2015/11/12,6,HTS-0003,673777,White T-Shirt M,20.0,17
2014/09/08,9,HTS-0001,259250,Black T-Shirt F,17.5,1
2016/04/04,8,HTS-0002,lehnba,Hoodie,23.0,2
2014/11/29,6,HTS-0001,137180,Tennis Shirt,24.0,2
2016/12/18,5,HTS-0003,d4xpbw,Hoodie,23.0,2
2014/10/03,12,HTS-0001,144280,Black T-Shirt M,19.0,1
2014/08/18,12,HTS-0001,001226,White T-Shirt F,18.0,3
2016/05/30,10,HTS-0005,160488,Hoodie,23.0,5
2015/08/22,16,HTS-0001,372765,Hoodie,23.0,1
2014/11/29,17,HTS-0001,229890,Hoodie,23.0,1
2013/09/26,9,HTS-0001,515804,Hoodie,23.0,1
2016/02/12,11,HTS-0004,918625,Hoodie,23.0,20
2016/05/23,12,HTS-0002,pxu4z3,White T-Shirt F,18.0,1
2015/11/08,14,HTS-0001,a268bc,Black T-Shirt F,17.5,4
2015/03/23,16,HTS-0002,049542,Hoodie,23.0,1
2013/08/24,14,HTS-0001,151466,Hoodie,23.0,2
2015/08/08,16,HTS-0001,838936,White T-Shirt M,20.0,1
2014/10/11,11,HTS-0001,374860,White T-Shirt F,18.0,1
2015/09/23,10,HTS-0001,030474,Black T-Shirt F,17.5,1
2016/05/16,9,HTS-0002,ad5pj4,White T-Shirt F,18.0,2
2015/11/12,11,HTS-0003,401185,Hoodie,23.0,1
2013/05/08,16,HTS-0001,315662,Wh Tshirt F,18.0,2
2016/07/05,3,HTS-0009,315662,Tennis Shirt,24.0,3
2016/06/21,8,HTS-0006,495525,Tennis Shirt,24.0,1
2016/10/21,13,HTS-0002,542200,White T-Shirt F,18.0,1
2014/10/27,8,HTS-0001,032916,Hoodie,23.0,2
2016/01/05,6,HTS-0002,7uumbp,Black T-Shirt F,17.5,4
